"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-PlayerFNameComparatorFirstLetter-record1Value","0-PlayerFNameComparatorFirstLetter-record2Value","0-PlayerFNameComparatorFirstLetter-record1PreprocessedValue","0-PlayerFNameComparatorFirstLetter-record2PreprocessedValue","0-PlayerFNameComparatorFirstLetter-similarity","0-PlayerFNameComparatorFirstLetter-postproccesedSimilarity","1-PlayerFNameComparatorJaccard-record1Value","1-PlayerFNameComparatorJaccard-record2Value","1-PlayerFNameComparatorJaccard-record1PreprocessedValue","1-PlayerFNameComparatorJaccard-record2PreprocessedValue","1-PlayerFNameComparatorJaccard-similarity","1-PlayerFNameComparatorJaccard-postproccesedSimilarity","2-PlayerLNameComparatorJaccard-record1Value","2-PlayerLNameComparatorJaccard-record2Value","2-PlayerLNameComparatorJaccard-record1PreprocessedValue","2-PlayerLNameComparatorJaccard-record2PreprocessedValue","2-PlayerLNameComparatorJaccard-similarity","2-PlayerLNameComparatorJaccard-postproccesedSimilarity","3-PlayerLNameComparatorLevenshtein-record1Value","3-PlayerLNameComparatorLevenshtein-record2Value","3-PlayerLNameComparatorLevenshtein-record1PreprocessedValue","3-PlayerLNameComparatorLevenshtein-record2PreprocessedValue","3-PlayerLNameComparatorLevenshtein-similarity","3-PlayerLNameComparatorLevenshtein-postproccesedSimilarity","4-PlayerNationaltyComparatorEqual-record1Value","4-PlayerNationaltyComparatorEqual-record2Value","4-PlayerNationaltyComparatorEqual-record1PreprocessedValue","4-PlayerNationaltyComparatorEqual-record2PreprocessedValue","4-PlayerNationaltyComparatorEqual-similarity","4-PlayerNationaltyComparatorEqual-postproccesedSimilarity"
"WekaMatchingRule","PlayerComplete_11108","newplayerTeamData_1436","0.7865658056643267",,"m.","uzoho","m.","uzoho","0.0","0.0","m.","uzoho","m.","uzoho","0.0","0.0","omoh","francis","omoh","francis","0.0","0.0","omoh","francis","omoh","francis","0.0","0.0","Nigeria","Nigeria","Nigeria","Nigeria","1.0","1.0"
"WekaMatchingRule","PlayerComplete_13707","newplayerTeamData_1353","0.7865658056643267",,"kim","kim","kim","kim","1.0","1.0","kim","kim","kim","kim","1.0","1.0","dae gyeong","shinwook","dae gyeong","shinwook","0.0","0.0","dae gyeong","shinwook","dae gyeong","shinwook","0.09999999999999998","0.09999999999999998","Korea Republic","Korea Republic","Korea Republic","Korea Republic","1.0","1.0"
"WekaMatchingRule","PlayerComplete_5867","newplayerTeamData_1214","0.7865658056643267",,"d.","henderson","d.","henderson","0.0","0.0","d.","henderson","d.","henderson","0.0","0.0","solanke","jordan","solanke","jordan","0.0","0.0","solanke","jordan","solanke","jordan","0.2857142857142857","0.2857142857142857","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18097","newplayerTeamData_1486","0.7865658056643267",,"j.","cionek","j.","cionek","0.0","0.0","j.","cionek","j.","cionek","0.0","0.0","wróbel","thiago","wróbel","thiago","0.0","0.0","wróbel","thiago","wróbel","thiago","0.0","0.0","Poland","Poland","Poland","Poland","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8324","newplayerTeamData_1534","0.7865658056643267",,"a.","cheryshev","a.","cheryshev","0.0","0.0","a.","cheryshev","a.","cheryshev","0.0","0.0","miranchuk","denis","miranchuk","denis","0.0","0.0","miranchuk","denis","miranchuk","denis","0.11111111111111116","0.11111111111111116","Russia","Russia","Russia","Russia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1115","newplayerTeamData_1258","0.7865658056643267",,"d.","rose","d.","rose","0.0","0.0","s.","khedira","s.","khedira","0.0","0.0","khedira","sami","khedira","sami","0.0","0.0","khedira","sami","khedira","sami","0.1428571428571429","0.1428571428571429","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7838","newplayerTeamData_1235","0.7865658056643267",,"m.","pogba","m.","pogba","0.0","0.0","m.","pogba","m.","pogba","0.0","0.0","tacalfred","paul","tacalfred","paul","0.0","0.0","tacalfred","paul","tacalfred","paul","0.2222222222222222","0.2222222222222222","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1613","newplayerTeamData_1641","0.7865658056643267",,"","silva","","silva","0.0","0.0","","silva","","silva","0.0","0.0","","david","","david","0.0","0.0","","david","","david","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1613","newplayerTeamData_1640","0.7865658056643267",,"","asensio","","asensio","0.0","0.0","","asensio","","asensio","0.0","0.0","","marco","","marco","0.0","0.0","","marco","","marco","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2584","newplayerTeamData_1069","0.7865658056643267",,"","","","","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","","","","","NaN","NaN","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15370","newplayerTeamData_1018","0.7865658056643267",,"m.","aguero","m.","aguero","0.0","0.0","m.","aguero","m.","aguero","0.0","0.0","valenzuela","sergio","valenzuela","sergio","0.0","0.0","valenzuela","sergio","valenzuela","sergio","0.09999999999999998","0.09999999999999998","Argentina","Argentina","Argentina","Argentina","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1096","newplayerTeamData_1208","0.7865658056643267",,"d.","walker","d.","walker","0.0","0.0","d.","walker","d.","walker","0.0","0.0","alli","kyle","alli","kyle","0.0","0.0","alli","kyle","alli","kyle","0.25","0.25","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1096","newplayerTeamData_1209","0.7865658056643267",,"d.","rose","d.","rose","0.0","0.0","d.","rose","d.","rose","0.0","0.0","alli","danny","alli","danny","0.0","0.0","alli","danny","alli","danny","0.19999999999999996","0.19999999999999996","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7838","newplayerTeamData_1234","0.7865658056643267",,"m.","umtiti","m.","umtiti","0.0","0.0","m.","umtiti","m.","umtiti","0.0","0.0","tacalfred","samuel","tacalfred","samuel","0.0","0.0","tacalfred","samuel","tacalfred","samuel","0.2222222222222222","0.2222222222222222","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_15370","newplayerTeamData_1019","0.7865658056643267",,"m.","lo","m.","lo","0.0","0.0","m.","lo","m.","lo","0.0","0.0","valenzuela","celso giovani","valenzuela","celso giovani","0.0","0.0","valenzuela","celso giovani","valenzuela","celso giovani","0.15384615384615385","0.15384615384615385","Argentina","Argentina","Argentina","Argentina","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16615","newplayerTeamData_1361","0.7865658056643267",,"lee","lee","lee","lee","1.0","1.0","lee","lee","lee","lee","1.0","1.0","jae hyeong","jaesung","jae hyeong","jaesung","0.0","0.0","jae hyeong","jaesung","jae hyeong","jaesung","0.5","0.5","Korea Republic","Korea Republic","Korea Republic","Korea Republic","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16615","newplayerTeamData_1360","0.7865658056643267",,"lee","ki","lee","ki","0.0","0.0","lee","ki","lee","ki","0.0","0.0","jae hyeong","sungyueng","jae hyeong","sungyueng","0.0","0.0","jae hyeong","sungyueng","jae hyeong","sungyueng","0.30000000000000004","0.30000000000000004","Korea Republic","Korea Republic","Korea Republic","Korea Republic","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16990","newplayerTeamData_1243","0.7865658056643267",,"t.","matuidi","t.","matuidi","0.0","0.0","t.","matuidi","t.","matuidi","0.0","0.0","lebeau","blaise","lebeau","blaise","0.0","0.0","lebeau","blaise","lebeau","blaise","0.0","0.0","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16990","newplayerTeamData_1242","0.7865658056643267",,"t.","kante","t.","kante","0.0","0.0","t.","kante","t.","kante","0.0","0.0","lebeau","ngolo","lebeau","ngolo","0.0","0.0","lebeau","ngolo","lebeau","ngolo","0.0","0.0","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12202","newplayerTeamData_1227","0.7865658056643267",,"o.","loftus-cheek","o.","loftus-cheek","0.0","0.0","o.","loftus-cheek","o.","loftus-cheek","0.0","0.0","clarke","ruben","clarke","ruben","0.0","0.0","clarke","ruben","clarke","ruben","0.0","0.0","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1321","newplayerTeamData_1218","0.7865658056643267",,"j.","trippier","j.","trippier","0.0","0.0","j.","trippier","j.","trippier","0.0","0.0","butland","kieran","butland","kieran","0.0","0.0","butland","kieran","butland","kieran","0.2857142857142857","0.2857142857142857","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_13945","newplayerTeamData_1323","0.7865658056643267",,"r.","ueda","r.","ueda","0.0","0.0","r.","ueda","r.","ueda","0.0","0.0","koike","naomichi","koike","naomichi","0.0","0.0","koike","naomichi","koike","naomichi","0.25","0.25","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1321","newplayerTeamData_1219","0.7865658056643267",,"j.","butland","j.","butland","0.0","0.0","j.","butland","j.","butland","0.0","0.0","butland","jack","butland","jack","0.0","0.0","butland","jack","butland","jack","0.1428571428571429","0.1428571428571429","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12764","newplayerTeamData_1662","0.7865658056643267",,"s.","rohden","s.","rohden","0.0","0.0","s.","rohden","s.","rohden","0.0","0.0","lundholm","marcus","lundholm","marcus","0.0","0.0","lundholm","marcus","lundholm","marcus","0.0","0.0","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16824","newplayerTeamData_1326","0.7865658056643267",,"t.","nagatomo","t.","nagatomo","0.0","0.0","t.","nagatomo","t.","nagatomo","0.0","0.0","yanagi","yuto","yanagi","yuto","0.0","0.0","yanagi","yuto","yanagi","yuto","0.16666666666666663","0.16666666666666663","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12202","newplayerTeamData_1226","0.7865658056643267",,"o.","alli","o.","alli","0.0","0.0","o.","alli","o.","alli","0.0","0.0","clarke","dele","clarke","dele","0.0","0.0","clarke","dele","clarke","dele","0.16666666666666663","0.16666666666666663","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_13945","newplayerTeamData_1322","0.7865658056643267",,"r.","kawashima","r.","kawashima","0.0","0.0","r.","kawashima","r.","kawashima","0.0","0.0","koike","eiji","koike","eiji","0.0","0.0","koike","eiji","koike","eiji","0.19999999999999996","0.19999999999999996","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12764","newplayerTeamData_1663","0.7865658056643267",,"s.","toivonen","s.","toivonen","0.0","0.0","s.","toivonen","s.","toivonen","0.0","0.0","lundholm","ola","lundholm","ola","0.0","0.0","lundholm","ola","lundholm","ola","0.25","0.25","Sweden","Sweden","Sweden","Sweden","1.0","1.0"
"WekaMatchingRule","PlayerComplete_16824","newplayerTeamData_1327","0.7865658056643267",,"t.","endo","t.","endo","0.0","0.0","t.","endo","t.","endo","0.0","0.0","yanagi","wataru","yanagi","wataru","0.0","0.0","yanagi","wataru","yanagi","wataru","0.33333333333333337","0.33333333333333337","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3962","newplayerTeamData_1528","0.7865658056643267",,"david","adrien","david","adrien","0.0","0.0","david","adrien","david","adrien","0.0","0.0","simão","silva","simão","silva","0.0","0.0","simão","silva","simão","silva","0.4","0.4","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1115","newplayerTeamData_1269","0.7865658056643267",,"s.","boateng","s.","boateng","0.0","0.0","s.","boateng","s.","boateng","0.0","0.0","khedira","jerome","khedira","jerome","0.0","0.0","khedira","jerome","khedira","jerome","0.1428571428571429","0.1428571428571429","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1115","newplayerTeamData_1268","0.7865658056643267",,"s.","ruediger","s.","ruediger","0.0","0.0","s.","ruediger","s.","ruediger","0.0","0.0","khedira","antonio","khedira","antonio","0.0","0.0","khedira","antonio","khedira","antonio","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7773","newplayerTeamData_1172","0.7865658056643267",,"j.","dolberg","j.","dolberg","0.0","0.0","j.","dolberg","j.","dolberg","0.0","0.0","drachmann","kasper","drachmann","kasper","0.0","0.0","drachmann","kasper","drachmann","kasper","0.11111111111111116","0.11111111111111116","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_7773","newplayerTeamData_1173","0.7865658056643267",,"j.","jorgensen","j.","jorgensen","0.0","0.0","j.","jorgensen","j.","jorgensen","0.0","0.0","drachmann","mathias","drachmann","mathias","0.0","0.0","drachmann","mathias","drachmann","mathias","0.33333333333333337","0.33333333333333337","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3453","newplayerTeamData_1009","0.7865658056643267",,"g.","messi","g.","messi","0.0","0.0","g.","messi","g.","messi","0.0","0.0","lo celso","lionel","lo celso","lionel","0.0","0.0","lo celso","lionel","lo celso","lionel","0.375","0.375","Argentina","Argentina","Argentina","Argentina","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2268","newplayerTeamData_1714","0.7865658056643267",,"b.","gimenez","b.","gimenez","0.0","0.0","b.","gimenez","b.","gimenez","0.0","0.0","fornaroli","jose","fornaroli","jose","0.0","0.0","fornaroli","jose","fornaroli","jose","0.11111111111111116","0.11111111111111116","Uruguay","Uruguay","Uruguay","Uruguay","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2268","newplayerTeamData_1715","0.7865658056643267",,"b.","godin","b.","godin","0.0","0.0","b.","godin","b.","godin","0.0","0.0","fornaroli","diego","fornaroli","diego","0.0","0.0","fornaroli","diego","fornaroli","diego","0.11111111111111116","0.11111111111111116","Uruguay","Uruguay","Uruguay","Uruguay","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3453","newplayerTeamData_1008","0.7865658056643267",,"g.","higuain","g.","higuain","0.0","0.0","g.","higuain","g.","higuain","0.0","0.0","lo celso","gonzalo","lo celso","gonzalo","0.0","0.0","lo celso","gonzalo","lo celso","gonzalo","0.375","0.375","Argentina","Argentina","Argentina","Argentina","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8173","newplayerTeamData_1381","0.7865658056643267",,"c.","hernandez","c.","hernandez","0.0","0.0","c.","hernandez","c.","hernandez","0.0","0.0","ramírez","javier","ramírez","javier","0.0","0.0","ramírez","javier","ramírez","javier","0.2857142857142857","0.2857142857142857","Mexico","Mexico","Mexico","Mexico","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8173","newplayerTeamData_1380","0.7865658056643267",,"c.","ochoa","c.","ochoa","0.0","0.0","c.","ochoa","c.","ochoa","0.0","0.0","ramírez","guillermo","ramírez","guillermo","0.0","0.0","ramírez","guillermo","ramírez","guillermo","0.11111111111111116","0.11111111111111116","Mexico","Mexico","Mexico","Mexico","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18180","newplayerTeamData_1571","0.7865658056643267",,"a.","muhannad","a.","muhannad","0.0","0.0","a.","muhannad","a.","muhannad","0.0","0.0","al najai","asiri","al najai","asiri","0.0","0.0","al najai","asiri","al najai","asiri","0.25","0.25","Saudi Arabia","Saudi Arabia","Saudi Arabia","Saudi Arabia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18180","newplayerTeamData_1570","0.7865658056643267",,"a.","fahad","a.","fahad","0.0","0.0","a.","fahad","a.","fahad","0.0","0.0","al najai","almuwallad","al najai","almuwallad","0.0","0.0","al najai","almuwallad","al najai","almuwallad","0.4","0.4","Saudi Arabia","Saudi Arabia","Saudi Arabia","Saudi Arabia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8862","newplayerTeamData_1209","0.7865658056643267",,"t.","rose","t.","rose","0.0","0.0","t.","rose","t.","rose","0.0","0.0","browning","danny","browning","danny","0.0","0.0","browning","danny","browning","danny","0.25","0.25","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1061","newplayerTeamData_1059","0.7865658056643267",,"d.","mertens","d.","mertens","0.0","0.0","d.","mertens","d.","mertens","0.0","0.0","mertens","dries","mertens","dries","0.0","0.0","mertens","dries","mertens","dries","0.4285714285714286","0.4285714285714286","Belgium","Belgium","Belgium","Belgium","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14449","newplayerTeamData_1639","0.7865658056643267",,"","costa","","costa","0.0","0.0","","costa","","costa","0.0","0.0","","diego","","diego","0.0","0.0","","diego","","diego","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_8862","newplayerTeamData_1208","0.7865658056643267",,"t.","walker","t.","walker","0.0","0.0","t.","walker","t.","walker","0.0","0.0","browning","kyle","browning","kyle","0.0","0.0","browning","kyle","browning","kyle","0.0","0.0","England","England","England","England","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14449","newplayerTeamData_1638","0.7865658056643267",,"","alba","","alba","0.0","0.0","","alba","","alba","0.0","0.0","","jordi","","jordi","0.0","0.0","","jordi","","jordi","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6220","newplayerTeamData_1642","0.7865658056643267",,"fran","","fran","","0.0","0.0","fran","","fran","","0.0","0.0","carbia","","carbia","","0.0","0.0","carbia","","carbia","","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6220","newplayerTeamData_1643","0.7865658056643267",,"fran","reina","fran","reina","0.0","0.0","fran","reina","fran","reina","0.0","0.0","carbia","pepe","carbia","pepe","0.0","0.0","carbia","pepe","carbia","pepe","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9945","newplayerTeamData_1269","0.7865658056643267",,"s.","boateng","s.","boateng","0.0","0.0","s.","boateng","s.","boateng","0.0","0.0","vasiliadis","jerome","vasiliadis","jerome","0.0","0.0","vasiliadis","jerome","vasiliadis","jerome","0.0","0.0","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9945","newplayerTeamData_1268","0.7865658056643267",,"s.","ruediger","s.","ruediger","0.0","0.0","s.","ruediger","s.","ruediger","0.0","0.0","vasiliadis","antonio","vasiliadis","antonio","0.0","0.0","vasiliadis","antonio","vasiliadis","antonio","0.19999999999999996","0.19999999999999996","Germany","Germany","Germany","Germany","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18644","newplayerTeamData_1180","0.7865658056643267",,"m.","poulsen","m.","poulsen","0.0","0.0","m.","poulsen","m.","poulsen","0.0","0.0","andersen","yussuf yurary","andersen","yussuf yurary","0.0","0.0","andersen","yussuf yurary","andersen","yussuf yurary","0.07692307692307687","0.07692307692307687","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_18644","newplayerTeamData_1181","0.7865658056643267",,"m.","cornelius","m.","cornelius","0.0","0.0","m.","cornelius","m.","cornelius","0.0","0.0","andersen","andreas","andersen","andreas","0.0","0.0","andersen","andreas","andersen","andreas","0.5","0.5","Denmark","Denmark","Denmark","Denmark","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3229","newplayerTeamData_1520","0.7865658056643267",,"renato","","renato","","0.0","0.0","renato","","renato","","0.0","0.0","santos","","santos","","0.0","0.0","santos","","santos","","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1090","newplayerTeamData_1049","0.7865658056643267",,"v.","kompany","v.","kompany","0.0","0.0","b.","saevarsson","b.","saevarsson","0.0","0.0","kompany","vincent","kompany","vincent","0.25","0.25","kompany","vincent","kompany","vincent","0.1428571428571429","0.1428571428571429","Belgium","Belgium","Belgium","Belgium","1.0","1.0"
"WekaMatchingRule","PlayerComplete_3229","newplayerTeamData_1521","0.7865658056643267",,"renato","bruno","renato","bruno","0.0","0.0","renato","bruno","renato","bruno","0.0","0.0","santos","fernandes","santos","fernandes","0.0","0.0","santos","fernandes","santos","fernandes","0.33333333333333337","0.33333333333333337","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14578","newplayerTeamData_1628","0.7865658056643267",,"","","","","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","","","","","NaN","NaN","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_14578","newplayerTeamData_1629","0.7865658056643267",,"","","","","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","","","","","NaN","NaN","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1980","newplayerTeamData_1624","0.7865658056643267",,"luis","","luis","","0.0","0.0","luis","","luis","","0.0","0.0","alberto","","alberto","","0.0","0.0","alberto","","alberto","","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_1980","newplayerTeamData_1625","0.7865658056643267",,"luis","busquets","luis","busquets","0.0","0.0","luis","busquets","luis","busquets","0.0","0.0","alberto","sergio","alberto","sergio","0.0","0.0","alberto","sergio","alberto","sergio","0.2857142857142857","0.2857142857142857","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_5672","newplayerTeamData_1637","0.7865658056643267",,"álex","aspas","álex","aspas","0.0","0.0","álex","aspas","álex","aspas","0.0","0.0","moreno","iago","moreno","iago","0.0","0.0","moreno","iago","moreno","iago","0.16666666666666663","0.16666666666666663","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_5672","newplayerTeamData_1636","0.7865658056643267",,"álex","monreal","álex","monreal","0.0","0.0","álex","monreal","álex","monreal","0.0","0.0","moreno","nacho","moreno","nacho","0.0","0.0","moreno","nacho","moreno","nacho","0.16666666666666663","0.16666666666666663","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9313","newplayerTeamData_1243","0.7865658056643267",,"j.","matuidi","j.","matuidi","0.0","0.0","j.","matuidi","j.","matuidi","0.0","0.0","ielsch","blaise","ielsch","blaise","0.0","0.0","ielsch","blaise","ielsch","blaise","0.0","0.0","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9313","newplayerTeamData_1242","0.7865658056643267",,"j.","kante","j.","kante","0.0","0.0","j.","kante","j.","kante","0.0","0.0","ielsch","ngolo","ielsch","ngolo","0.0","0.0","ielsch","ngolo","ielsch","ngolo","0.0","0.0","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4285","newplayerTeamData_1520","0.7865658056643267",,"nuno","","nuno","","0.0","0.0","nuno","","nuno","","0.0","0.0","andré coelho","","andré coelho","","0.0","0.0","andré coelho","","andré coelho","","0.0","0.0","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4285","newplayerTeamData_1521","0.7865658056643267",,"nuno","bruno","nuno","bruno","0.0","0.0","nuno","bruno","nuno","bruno","0.0","0.0","andré coelho","fernandes","andré coelho","fernandes","0.0","0.0","andré coelho","fernandes","andré coelho","fernandes","0.16666666666666663","0.16666666666666663","Portugal","Portugal","Portugal","Portugal","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9839","newplayerTeamData_1642","0.7865658056643267",,"","","","","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","","","","","NaN","NaN","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_9839","newplayerTeamData_1643","0.7865658056643267",,"","reina","","reina","0.0","0.0","","reina","","reina","0.0","0.0","","pepe","","pepe","0.0","0.0","","pepe","","pepe","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12292","newplayerTeamData_1085","0.7865658056643267",,"adão","","adão","","0.0","0.0","adão","","adão","","0.0","0.0","renteira","","renteira","","0.0","0.0","renteira","","renteira","","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_2455","newplayerTeamData_1069","0.7865658056643267",,"thiago","","thiago","","0.0","0.0","thiago","","thiago","","0.0","0.0","maia","","maia","","0.0","0.0","maia","","maia","","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_12292","newplayerTeamData_1084","0.7865658056643267",,"adão","","adão","","0.0","0.0","adão","","adão","","0.0","0.0","renteira","","renteira","","0.0","0.0","renteira","","renteira","","0.0","0.0","Brazil","Brazil","Brazil","Brazil","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11779","newplayerTeamData_1239","0.7865658056643267",,"k.","mbappe","k.","mbappe","0.0","0.0","k.","mbappe","k.","mbappe","0.0","0.0","das neves","kylian","das neves","kylian","0.0","0.0","das neves","kylian","das neves","kylian","0.0","0.0","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_11779","newplayerTeamData_1238","0.7865658056643267",,"k.","giroud","k.","giroud","0.0","0.0","k.","giroud","k.","giroud","0.0","0.0","das neves","olivier","das neves","olivier","0.0","0.0","das neves","olivier","das neves","olivier","0.11111111111111116","0.11111111111111116","France","France","France","France","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4393","newplayerTeamData_1634","0.7865658056643267",,"","azpilicueta","","azpilicueta","0.0","0.0","","azpilicueta","","azpilicueta","0.0","0.0","","cesar","","cesar","0.0","0.0","","cesar","","cesar","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_17770","newplayerTeamData_1344","0.7865658056643267",,"s.","nakamura","s.","nakamura","0.0","0.0","s.","nakamura","s.","nakamura","0.0","0.0","kanazawa","kosuke","kanazawa","kosuke","0.0","0.0","kanazawa","kosuke","kanazawa","kosuke","0.125","0.125","Japan","Japan","Japan","Japan","1.0","1.0"
"WekaMatchingRule","PlayerComplete_4393","newplayerTeamData_1635","0.7865658056643267",,"","ramos","","ramos","0.0","0.0","","ramos","","ramos","0.0","0.0","","sergio","","sergio","0.0","0.0","","sergio","","sergio","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6332","newplayerTeamData_1627","0.7865658056643267",,"","","","","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","","","","","NaN","NaN","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6332","newplayerTeamData_1626","0.7865658056643267",,"","iniesta","","iniesta","0.0","0.0","","iniesta","","iniesta","0.0","0.0","","andres","","andres","0.0","0.0","","andres","","andres","0.0","0.0","Spain","Spain","Spain","Spain","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6580","newplayerTeamData_1618","0.7865658056643267",,"d.","matic","d.","matic","0.0","0.0","d.","matic","d.","matic","0.0","0.0","petrić","nemanja","petrić","nemanja","0.0","0.0","petrić","nemanja","petrić","nemanja","0.1428571428571429","0.1428571428571429","Serbia","Serbia","Serbia","Serbia","1.0","1.0"
"WekaMatchingRule","PlayerComplete_6580","newplayerTeamData_1619","0.7865658056643267",,"d.","ljajic","d.","ljajic","0.0","0.0","d.","ljajic","d.","ljajic","0.0","0.0","petrić","adem","petrić","adem","0.0","0.0","petrić","adem","petrić","adem","0.0","0.0","Serbia","Serbia","Serbia","Serbia","1.0","1.0"
